Unnamed: 0,cell_type,sampleID,status
st9934,10,VALIGA_f5ojs1yaom,>60
st9935,10,VALIGA_f5ojs1yaom,>60
st9936,0,VALIGA_f5ojs1yaom,>60
st9937,2,VALIGA_f5ojs1yaom,>60
st9938,4,VALIGA_f5ojs1yaom,>60
st9939,11,VALIGA_f5ojs1yaom,>60
st9940,10,VALIGA_f5ojs1yaom,>60
st9941,3,VALIGA_f5ojs1yaom,>60
st9942,11,VALIGA_f5ojs1yaom,>60
st9943,2,VALIGA_f5ojs1yaom,>60
st9944,3,VALIGA_f5ojs1yaom,>60
st9945,6,VALIGA_f5ojs1yaom,>60
st9946,6,VALIGA_f5ojs1yaom,>60
st9947,2,VALIGA_f5ojs1yaom,>60
st9948,3,VALIGA_f5ojs1yaom,>60
st9949,2,VALIGA_f5ojs1yaom,>60
st9950,2,VALIGA_f5ojs1yaom,>60
st9951,10,VALIGA_f5ojs1yaom,>60
st9952,3,VALIGA_f5ojs1yaom,>60
st9953,2,VALIGA_f5ojs1yaom,>60
st9954,10,VALIGA_f5ojs1yaom,>60
st9955,2,VALIGA_f5ojs1yaom,>60
st9956,5,VALIGA_f5ojs1yaom,>60
st9957,11,VALIGA_f5ojs1yaom,>60
st9958,2,VALIGA_f5ojs1yaom,>60
st9959,6,VALIGA_f5ojs1yaom,>60
st9960,6,VALIGA_f5ojs1yaom,>60
st9961,6,VALIGA_f5ojs1yaom,>60
st9962,13,VALIGA_f5ojs1yaom,>60
st9963,13,VALIGA_s2iqhlm1d0,>60
st9964,6,VALIGA_s2iqhlm1d0,>60
st9965,13,VALIGA_s2iqhlm1d0,>60
st9966,0,VALIGA_s2iqhlm1d0,>60
st9967,2,VALIGA_s2iqhlm1d0,>60
st9968,3,VALIGA_s2iqhlm1d0,>60
st9969,3,VALIGA_s2iqhlm1d0,>60
st9970,9,VALIGA_s2iqhlm1d0,>60
st9971,0,VALIGA_s2iqhlm1d0,>60
st9972,4,VALIGA_s2iqhlm1d0,>60
st9973,0,VALIGA_s2iqhlm1d0,>60
st9974,8,VALIGA_s2iqhlm1d0,>60
st9975,6,VALIGA_s2iqhlm1d0,>60
st9976,6,VALIGA_s2iqhlm1d0,>60
st9977,6,VALIGA_s2iqhlm1d0,>60
st9978,0,VALIGA_s2iqhlm1d0,>60
st9979,3,VALIGA_s2iqhlm1d0,>60
st9980,12,VALIGA_s2iqhlm1d0,>60
st9981,8,VALIGA_s2iqhlm1d0,>60
st9982,4,VALIGA_s2iqhlm1d0,>60
st9983,3,VALIGA_s2iqhlm1d0,>60
st9984,4,VALIGA_s2iqhlm1d0,>60
st9985,8,VALIGA_s2iqhlm1d0,>60
st9986,0,VALIGA_s2iqhlm1d0,>60
st9987,4,VALIGA_s2iqhlm1d0,>60
st9988,4,VALIGA_s2iqhlm1d0,>60
st9989,1,VALIGA_s2iqhlm1d0,>60
st9990,5,VALIGA_s2iqhlm1d0,>60
st9991,4,VALIGA_s2iqhlm1d0,>60
st9992,1,VALIGA_s2iqhlm1d0,>60
st9993,1,VALIGA_s2iqhlm1d0,>60
st9994,4,VALIGA_s2iqhlm1d0,>60
st9995,1,VALIGA_s2iqhlm1d0,>60
st9996,0,VALIGA_s2iqhlm1d0,>60
st9997,1,VALIGA_s2iqhlm1d0,>60
st9998,7,VALIGA_s2iqhlm1d0,>60
st9999,13,VALIGA_s2iqhlm1d0,>60
st10000,7,VALIGA_s2iqhlm1d0,>60
st10001,0,VALIGA_s2iqhlm1d0,>60
st10002,12,VALIGA_s2iqhlm1d0,>60
st10003,0,VALIGA_s2iqhlm1d0,>60
st10004,7,VALIGA_s2iqhlm1d0,>60
st10005,13,VALIGA_s2iqhlm1d0,>60
st10006,1,VALIGA_s2iqhlm1d0,>60
st10007,4,VALIGA_s2iqhlm1d0,>60
st10008,1,VALIGA_s2iqhlm1d0,>60
st10009,0,VALIGA_s2iqhlm1d0,>60
st10010,1,VALIGA_s2iqhlm1d0,>60
st10011,1,VALIGA_s2iqhlm1d0,>60
st10012,5,VALIGA_s2iqhlm1d0,>60
st10013,2,VALIGA_s2iqhlm1d0,>60
st10014,8,VALIGA_s2iqhlm1d0,>60
st10015,8,VALIGA_s2iqhlm1d0,>60
st10016,8,VALIGA_s2iqhlm1d0,>60
st10017,8,VALIGA_s2iqhlm1d0,>60
st10018,13,VALIGA_s2iqhlm1d0,>60
st10019,0,VALIGA_s2iqhlm1d0,>60
st10020,5,VALIGA_s2iqhlm1d0,>60
st10021,4,VALIGA_s2iqhlm1d0,>60
st10022,0,VALIGA_s2iqhlm1d0,>60
st10023,9,VALIGA_s2iqhlm1d0,>60
st10024,0,VALIGA_s2iqhlm1d0,>60
st10025,8,VALIGA_s2iqhlm1d0,>60
st10026,1,VALIGA_s2iqhlm1d0,>60
st10027,0,VALIGA_s2iqhlm1d0,>60
st10028,0,VALIGA_s2iqhlm1d0,>60
st10029,4,VALIGA_s2iqhlm1d0,>60
st10030,0,VALIGA_s2iqhlm1d0,>60
st10031,6,VALIGA_s2iqhlm1d0,>60
st10032,6,VALIGA_s2iqhlm1d0,>60
st10033,6,VALIGA_s2iqhlm1d0,>60
st10034,0,VALIGA_s2iqhlm1d0,>60
st10035,13,VALIGA_s2iqhlm1d0,>60
st10036,12,VALIGA_s2iqhlm1d0,>60
st10037,8,VALIGA_s2iqhlm1d0,>60
st10038,4,VALIGA_s2iqhlm1d0,>60
st10039,0,VALIGA_s2iqhlm1d0,>60
st10040,4,VALIGA_s2iqhlm1d0,>60
st10041,4,VALIGA_s2iqhlm1d0,>60
st10042,1,VALIGA_s2iqhlm1d0,>60
st10043,5,VALIGA_s2iqhlm1d0,>60
st10044,11,VALIGA_s2iqhlm1d0,>60
st10045,12,VALIGA_s2iqhlm1d0,>60
st10046,6,VALIGA_s2iqhlm1d0,>60
st10047,8,VALIGA_s2iqhlm1d0,>60
st10048,8,VALIGA_s2iqhlm1d0,>60
st10049,12,VALIGA_s2iqhlm1d0,>60
st10050,5,VALIGA_s2iqhlm1d0,>60
st10051,0,VALIGA_s2iqhlm1d0,>60
st10052,1,VALIGA_s2iqhlm1d0,>60
st10053,8,VALIGA_s2iqhlm1d0,>60
st10054,4,VALIGA_s2iqhlm1d0,>60
st10055,1,VALIGA_s2iqhlm1d0,>60
st10056,5,VALIGA_s2iqhlm1d0,>60
st10057,5,VALIGA_s2iqhlm1d0,>60
st10058,2,VALIGA_s2iqhlm1d0,>60
st10059,0,VALIGA_s2iqhlm1d0,>60
st10060,5,VALIGA_s2iqhlm1d0,>60
st10061,1,VALIGA_s2iqhlm1d0,>60
st10062,8,VALIGA_s2iqhlm1d0,>60
st10063,1,VALIGA_s2iqhlm1d0,>60
st10064,0,VALIGA_s2iqhlm1d0,>60
st10065,13,VALIGA_s2iqhlm1d0,>60
st10066,1,VALIGA_s2iqhlm1d0,>60
st10067,0,VALIGA_ilx6mtxjlq,>60
st10068,10,VALIGA_ilx6mtxjlq,>60
st10069,9,VALIGA_ilx6mtxjlq,>60
st10070,4,VALIGA_ilx6mtxjlq,>60
st10071,0,VALIGA_ilx6mtxjlq,>60
st10072,12,VALIGA_ilx6mtxjlq,>60
st10073,4,VALIGA_ilx6mtxjlq,>60
st10074,10,VALIGA_ilx6mtxjlq,>60
st10075,5,VALIGA_ilx6mtxjlq,>60
st10076,5,VALIGA_ilx6mtxjlq,>60
st10077,4,VALIGA_ilx6mtxjlq,>60
st10078,11,VALIGA_ilx6mtxjlq,>60
st10079,9,VALIGA_ilx6mtxjlq,>60
st10080,10,VALIGA_ilx6mtxjlq,>60
st10081,7,VALIGA_ilx6mtxjlq,>60
st10082,2,VALIGA_ilx6mtxjlq,>60
st10083,6,VALIGA_ilx6mtxjlq,>60
st10084,11,VALIGA_ilx6mtxjlq,>60
st10085,5,VALIGA_ilx6mtxjlq,>60
st10086,0,VALIGA_ilx6mtxjlq,>60
st10087,3,VALIGA_ilx6mtxjlq,>60
st10088,4,VALIGA_ilx6mtxjlq,>60
st10089,10,VALIGA_ilx6mtxjlq,>60
st10090,9,VALIGA_ilx6mtxjlq,>60
st10091,7,VALIGA_ilx6mtxjlq,>60
st10092,10,VALIGA_ilx6mtxjlq,>60
st10093,9,VALIGA_ilx6mtxjlq,>60
st10094,5,VALIGA_ilx6mtxjlq,>60
st10095,3,VALIGA_ilx6mtxjlq,>60
st10096,9,VALIGA_ilx6mtxjlq,>60
st10097,10,VALIGA_ilx6mtxjlq,>60
st10098,2,VALIGA_ilx6mtxjlq,>60
st10099,9,VALIGA_ilx6mtxjlq,>60
st10100,4,VALIGA_ilx6mtxjlq,>60
st10101,3,VALIGA_ilx6mtxjlq,>60
st10102,13,VALIGA_ilx6mtxjlq,>60
st10103,4,VALIGA_ilx6mtxjlq,>60
st10104,11,VALIGA_ilx6mtxjlq,>60
st10105,3,VALIGA_ilx6mtxjlq,>60
st10106,2,VALIGA_ilx6mtxjlq,>60
st10107,13,VALIGA_ilx6mtxjlq,>60
st10108,2,VALIGA_ilx6mtxjlq,>60
st10109,9,VALIGA_ilx6mtxjlq,>60
st10110,11,VALIGA_ilx6mtxjlq,>60
st10111,10,VALIGA_ilx6mtxjlq,>60
st10112,10,VALIGA_ilx6mtxjlq,>60
st10113,11,VALIGA_ilx6mtxjlq,>60
st10114,2,VALIGA_ilx6mtxjlq,>60
st10115,11,VALIGA_ilx6mtxjlq,>60
st10116,11,VALIGA_ilx6mtxjlq,>60
st10117,9,VALIGA_ilx6mtxjlq,>60
st10118,10,VALIGA_ilx6mtxjlq,>60
st10119,10,VALIGA_ilx6mtxjlq,>60
st10120,8,VALIGA_ilx6mtxjlq,>60
st10121,2,VALIGA_ilx6mtxjlq,>60
st10122,10,VALIGA_ilx6mtxjlq,>60
st10123,12,VALIGA_ilx6mtxjlq,>60
st10124,10,VALIGA_ilx6mtxjlq,>60
st10125,5,VALIGA_ilx6mtxjlq,>60
st10126,8,VALIGA_ilx6mtxjlq,>60
st10127,7,VALIGA_ilx6mtxjlq,>60
st10128,9,VALIGA_ilx6mtxjlq,>60
st10129,8,VALIGA_ilx6mtxjlq,>60
st10130,9,VALIGA_ilx6mtxjlq,>60
st10131,4,VALIGA_ilx6mtxjlq,>60
st10132,9,VALIGA_ilx6mtxjlq,>60
st10133,3,VALIGA_ilx6mtxjlq,>60
st10134,4,VALIGA_ilx6mtxjlq,>60
st10135,0,VALIGA_ilx6mtxjlq,>60
st10136,9,VALIGA_ilx6mtxjlq,>60
st10137,3,VALIGA_ilx6mtxjlq,>60
st10138,10,VALIGA_ilx6mtxjlq,>60
st10139,10,VALIGA_ilx6mtxjlq,>60
st10140,7,VALIGA_ilx6mtxjlq,>60
st10141,10,VALIGA_ilx6mtxjlq,>60
st10142,10,VALIGA_ilx6mtxjlq,>60
st10143,2,VALIGA_ilx6mtxjlq,>60
st10144,0,VALIGA_ilx6mtxjlq,>60
st10145,2,VALIGA_ilx6mtxjlq,>60
st10146,10,VALIGA_ilx6mtxjlq,>60
st10147,11,VALIGA_ilx6mtxjlq,>60
st10148,4,VALIGA_ilx6mtxjlq,>60
st10149,10,VALIGA_ilx6mtxjlq,>60
st10150,10,VALIGA_ilx6mtxjlq,>60
st10151,0,VALIGA_ilx6mtxjlq,>60
st10152,10,VALIGA_ilx6mtxjlq,>60
st10153,10,VALIGA_ilx6mtxjlq,>60
st10154,11,VALIGA_ilx6mtxjlq,>60
st10155,2,VALIGA_ilx6mtxjlq,>60
st10156,5,VALIGA_ilx6mtxjlq,>60
st10157,8,VALIGA_5f1z4n0orv,>60
st10158,10,VALIGA_5f1z4n0orv,>60
st10159,8,VALIGA_5f1z4n0orv,>60
st10160,10,VALIGA_5f1z4n0orv,>60
st10161,3,VALIGA_5f1z4n0orv,>60
st10162,7,VALIGA_5f1z4n0orv,>60
st10163,3,VALIGA_5f1z4n0orv,>60
st10164,0,VALIGA_5f1z4n0orv,>60
st10165,10,VALIGA_5f1z4n0orv,>60
st10166,11,VALIGA_5f1z4n0orv,>60
st10167,11,VALIGA_5f1z4n0orv,>60
st10168,7,VALIGA_5f1z4n0orv,>60
st10169,3,VALIGA_5f1z4n0orv,>60
st10170,3,VALIGA_5f1z4n0orv,>60
st10171,2,VALIGA_5f1z4n0orv,>60
st10172,11,VALIGA_5f1z4n0orv,>60
st10173,5,VALIGA_5f1z4n0orv,>60
st10174,3,VALIGA_5f1z4n0orv,>60
st10175,5,VALIGA_5f1z4n0orv,>60
st10176,3,VALIGA_5f1z4n0orv,>60
st10177,3,VALIGA_5f1z4n0orv,>60
st10178,2,VALIGA_5f1z4n0orv,>60
st10179,3,VALIGA_5f1z4n0orv,>60
st10180,10,VALIGA_5f1z4n0orv,>60
st10181,13,VALIGA_5f1z4n0orv,>60
st10182,13,VALIGA_5f1z4n0orv,>60
st10183,3,VALIGA_5f1z4n0orv,>60
st10184,8,VALIGA_5f1z4n0orv,>60
st10185,5,VALIGA_5f1z4n0orv,>60
st10186,0,VALIGA_5f1z4n0orv,>60
st10187,0,VALIGA_5f1z4n0orv,>60
st10188,9,VALIGA_5f1z4n0orv,>60
st10189,11,VALIGA_5f1z4n0orv,>60
st10190,11,VALIGA_5f1z4n0orv,>60
st10191,4,VALIGA_5f1z4n0orv,>60
st10192,6,VALIGA_5f1z4n0orv,>60
st10193,3,VALIGA_5f1z4n0orv,>60
st10194,11,VALIGA_5f1z4n0orv,>60
st10195,2,VALIGA_5f1z4n0orv,>60
st10196,5,VALIGA_5f1z4n0orv,>60
st10197,10,VALIGA_5f1z4n0orv,>60
st10198,6,VALIGA_5f1z4n0orv,>60
st10199,0,VALIGA_5f1z4n0orv,>60
st10200,3,VALIGA_5f1z4n0orv,>60
st10201,11,VALIGA_5f1z4n0orv,>60
st10202,2,VALIGA_5f1z4n0orv,>60
st10203,7,VALIGA_5f1z4n0orv,>60
st10204,2,VALIGA_5f1z4n0orv,>60
st10205,3,VALIGA_5f1z4n0orv,>60
st10206,3,VALIGA_5f1z4n0orv,>60
st10207,3,VALIGA_5f1z4n0orv,>60
st10208,11,VALIGA_5f1z4n0orv,>60
st10209,10,VALIGA_5f1z4n0orv,>60
st10210,10,VALIGA_5f1z4n0orv,>60
st10211,6,VALIGA_5f1z4n0orv,>60
st10212,3,VALIGA_5f1z4n0orv,>60
st10213,3,VALIGA_5f1z4n0orv,>60
st10214,9,VALIGA_5f1z4n0orv,>60
st10215,7,VALIGA_5f1z4n0orv,>60
st10216,3,VALIGA_5f1z4n0orv,>60
st10217,10,VALIGA_5f1z4n0orv,>60
st10218,6,VALIGA_5f1z4n0orv,>60
st10219,3,VALIGA_5f1z4n0orv,>60
st10220,10,VALIGA_5f1z4n0orv,>60
st10221,0,VALIGA_5f1z4n0orv,>60
st10222,7,VALIGA_5f1z4n0orv,>60
st10223,4,VALIGA_5f1z4n0orv,>60
st10224,11,VALIGA_5f1z4n0orv,>60
st10225,10,VALIGA_5f1z4n0orv,>60
st10226,8,VALIGA_5f1z4n0orv,>60
st10227,11,VALIGA_5f1z4n0orv,>60
st10228,2,VALIGA_5f1z4n0orv,>60
st10229,5,VALIGA_5f1z4n0orv,>60
st10230,3,VALIGA_5f1z4n0orv,>60
st10231,10,VALIGA_5f1z4n0orv,>60
st10232,9,VALIGA_5f1z4n0orv,>60
st10233,2,VALIGA_5f1z4n0orv,>60
st10234,10,VALIGA_5f1z4n0orv,>60
st10235,9,VALIGA_5f1z4n0orv,>60
st10236,7,VALIGA_5f1z4n0orv,>60
st10237,5,VALIGA_5f1z4n0orv,>60
st10238,7,VALIGA_5f1z4n0orv,>60
st10239,10,VALIGA_5f1z4n0orv,>60
st10240,8,VALIGA_5f1z4n0orv,>60
st10241,7,VALIGA_5f1z4n0orv,>60
st10242,10,VALIGA_5f1z4n0orv,>60
st10243,5,VALIGA_5f1z4n0orv,>60
st10244,5,VALIGA_5f1z4n0orv,>60
st10245,3,VALIGA_5f1z4n0orv,>60
st10246,13,VALIGA_5f1z4n0orv,>60
st10247,12,VALIGA_5f1z4n0orv,>60
st10248,8,VALIGA_5f1z4n0orv,>60
st10249,0,VALIGA_5f1z4n0orv,>60
st10250,0,VALIGA_5f1z4n0orv,>60
st10251,8,VALIGA_5f1z4n0orv,>60
st10252,0,VALIGA_5f1z4n0orv,>60
st10253,1,VALIGA_5f1z4n0orv,>60
st10254,0,VALIGA_5f1z4n0orv,>60
st10255,2,VALIGA_5f1z4n0orv,>60
st10256,8,VALIGA_5f1z4n0orv,>60
st10257,12,VALIGA_5f1z4n0orv,>60
st10258,6,VALIGA_5f1z4n0orv,>60
st10259,8,VALIGA_5f1z4n0orv,>60
st10260,10,VALIGA_5f1z4n0orv,>60
st10261,0,VALIGA_5f1z4n0orv,>60
st10262,5,VALIGA_5f1z4n0orv,>60
st10263,7,VALIGA_5f1z4n0orv,>60
st10264,3,VALIGA_5f1z4n0orv,>60
st10265,0,VALIGA_5f1z4n0orv,>60
st10266,2,VALIGA_5f1z4n0orv,>60
st10267,13,VALIGA_5f1z4n0orv,>60
st10268,5,VALIGA_5f1z4n0orv,>60
st10269,9,VALIGA_5f1z4n0orv,>60
st10270,9,VALIGA_5f1z4n0orv,>60
st10271,13,VALIGA_5f1z4n0orv,>60
st10272,2,VALIGA_fq7277h8ac,>60
st10273,7,VALIGA_fq7277h8ac,>60
st10274,8,VALIGA_fq7277h8ac,>60
st10275,0,VALIGA_fq7277h8ac,>60
st10276,13,VALIGA_fq7277h8ac,>60
st10277,3,VALIGA_fq7277h8ac,>60
st10278,8,VALIGA_fq7277h8ac,>60
st10279,13,VALIGA_fq7277h8ac,>60
st10280,5,VALIGA_fq7277h8ac,>60
st10281,1,VALIGA_fq7277h8ac,>60
st10282,0,VALIGA_fq7277h8ac,>60
st10283,5,VALIGA_fq7277h8ac,>60
st10284,1,VALIGA_fq7277h8ac,>60
st10285,4,VALIGA_fq7277h8ac,>60
st10286,9,VALIGA_fq7277h8ac,>60
st10287,0,VALIGA_fq7277h8ac,>60
st10288,7,VALIGA_fq7277h8ac,>60
st10289,8,VALIGA_fq7277h8ac,>60
st10290,3,VALIGA_fq7277h8ac,>60
st10291,3,VALIGA_fq7277h8ac,>60
st10292,11,VALIGA_fq7277h8ac,>60
st10293,10,VALIGA_fq7277h8ac,>60
st10294,9,VALIGA_fq7277h8ac,>60
st10295,3,VALIGA_fq7277h8ac,>60
st10296,6,VALIGA_fq7277h8ac,>60
st10297,0,VALIGA_fq7277h8ac,>60
st10298,3,VALIGA_fq7277h8ac,>60
st10299,2,VALIGA_fq7277h8ac,>60
st10300,13,VALIGA_fq7277h8ac,>60
st10301,0,VALIGA_fq7277h8ac,>60
st10302,3,VALIGA_fq7277h8ac,>60
st10303,11,VALIGA_fq7277h8ac,>60
st10304,10,VALIGA_fq7277h8ac,>60
st10305,3,VALIGA_fq7277h8ac,>60
st10306,6,VALIGA_fq7277h8ac,>60
st10307,13,VALIGA_fq7277h8ac,>60
st10308,11,VALIGA_fq7277h8ac,>60
st10309,4,VALIGA_fq7277h8ac,>60
st10310,9,VALIGA_fq7277h8ac,>60
st10311,9,VALIGA_fq7277h8ac,>60
st10312,6,VALIGA_fq7277h8ac,>60
st10313,7,VALIGA_fq7277h8ac,>60
st10314,8,VALIGA_fq7277h8ac,>60
st10315,13,VALIGA_fq7277h8ac,>60
st10316,6,VALIGA_fq7277h8ac,>60
st10317,9,VALIGA_fq7277h8ac,>60
st10318,10,VALIGA_fq7277h8ac,>60
st10319,2,VALIGA_fq7277h8ac,>60
st10320,8,VALIGA_fq7277h8ac,>60
st10321,0,VALIGA_fq7277h8ac,>60
st10322,2,VALIGA_fq7277h8ac,>60
st10323,3,VALIGA_fq7277h8ac,>60
st10324,4,VALIGA_fq7277h8ac,>60
st10325,3,VALIGA_fq7277h8ac,>60
st10326,7,VALIGA_fq7277h8ac,>60
st10327,10,VALIGA_fq7277h8ac,>60
st10328,2,VALIGA_fq7277h8ac,>60
st10329,12,VALIGA_fq7277h8ac,>60
st10330,6,VALIGA_fq7277h8ac,>60
st10331,13,VALIGA_fq7277h8ac,>60
st10332,13,VALIGA_fq7277h8ac,>60
st10333,10,VALIGA_fq7277h8ac,>60
st10334,11,VALIGA_fq7277h8ac,>60
st10335,2,VALIGA_fq7277h8ac,>60
st10336,0,VALIGA_fq7277h8ac,>60
st10337,4,VALIGA_fq7277h8ac,>60
st10338,3,VALIGA_fq7277h8ac,>60
st10339,4,VALIGA_fq7277h8ac,>60
st10340,4,VALIGA_fq7277h8ac,>60
st10341,5,VALIGA_fq7277h8ac,>60
st10342,2,VALIGA_fq7277h8ac,>60
st10343,3,VALIGA_fq7277h8ac,>60
st10344,13,VALIGA_fq7277h8ac,>60
st10345,6,VALIGA_fq7277h8ac,>60
st10346,9,VALIGA_fq7277h8ac,>60
st10347,4,VALIGA_fq7277h8ac,>60
st10348,5,VALIGA_fq7277h8ac,>60
st10349,1,VALIGA_fq7277h8ac,>60
st10350,8,VALIGA_fq7277h8ac,>60
st10351,5,VALIGA_fq7277h8ac,>60
st10352,0,VALIGA_fq7277h8ac,>60
st10353,4,VALIGA_fq7277h8ac,>60
st10354,0,VALIGA_fq7277h8ac,>60
st10355,1,VALIGA_fq7277h8ac,>60
st10356,12,VALIGA_fq7277h8ac,>60
st10357,9,VALIGA_fq7277h8ac,>60
st10358,6,VALIGA_fq7277h8ac,>60
st10359,2,VALIGA_fq7277h8ac,>60
st10360,0,VALIGA_fq7277h8ac,>60
st10361,5,VALIGA_fq7277h8ac,>60
st10362,3,VALIGA_fq7277h8ac,>60
st10363,6,VALIGA_fq7277h8ac,>60
st10364,8,VALIGA_fq7277h8ac,>60
st10365,13,VALIGA_fq7277h8ac,>60
st10366,9,VALIGA_fq7277h8ac,>60
st10367,9,VALIGA_fq7277h8ac,>60
st10368,9,VALIGA_fq7277h8ac,>60
st10369,4,VALIGA_fq7277h8ac,>60
st10370,0,VALIGA_fq7277h8ac,>60
st10371,2,VALIGA_fq7277h8ac,>60
st10372,0,VALIGA_fq7277h8ac,>60
st10373,11,VALIGA_fq7277h8ac,>60
st10374,6,VALIGA_fq7277h8ac,>60
st10375,11,VALIGA_fq7277h8ac,>60
st10376,7,VALIGA_fq7277h8ac,>60
st10377,6,VALIGA_fq7277h8ac,>60
st10378,13,VALIGA_fq7277h8ac,>60
st10379,8,VALIGA_fq7277h8ac,>60
st10380,3,VALIGA_fq7277h8ac,>60
st10381,10,VALIGA_fq7277h8ac,>60
st10382,2,VALIGA_fq7277h8ac,>60
st10383,8,VALIGA_fq7277h8ac,>60
st10384,5,VALIGA_fq7277h8ac,>60
st10385,9,VALIGA_fq7277h8ac,>60
st10386,2,VALIGA_fq7277h8ac,>60
st10387,13,VALIGA_fq7277h8ac,>60
st10388,13,VALIGA_fq7277h8ac,>60
st10389,6,VALIGA_fq7277h8ac,>60
st10390,10,VALIGA_fq7277h8ac,>60
st10391,2,VALIGA_fq7277h8ac,>60
st10392,0,VALIGA_fq7277h8ac,>60
st10393,0,VALIGA_fq7277h8ac,>60
st10394,8,VALIGA_fq7277h8ac,>60
st10395,3,VALIGA_zvnzfeyha3,>60
st10396,10,VALIGA_zvnzfeyha3,>60
st10397,8,VALIGA_zvnzfeyha3,>60
st10398,10,VALIGA_zvnzfeyha3,>60
st10399,2,VALIGA_zvnzfeyha3,>60
st10400,0,VALIGA_zvnzfeyha3,>60
st10401,4,VALIGA_zvnzfeyha3,>60
st10402,5,VALIGA_zvnzfeyha3,>60
st10403,11,VALIGA_zvnzfeyha3,>60
st10404,8,VALIGA_zvnzfeyha3,>60
st10405,11,VALIGA_zvnzfeyha3,>60
st10406,6,VALIGA_zvnzfeyha3,>60
st10407,0,VALIGA_zvnzfeyha3,>60
st10408,3,VALIGA_zvnzfeyha3,>60
st10409,6,VALIGA_zvnzfeyha3,>60
st10410,8,VALIGA_zvnzfeyha3,>60
st10411,10,VALIGA_zvnzfeyha3,>60
st10412,10,VALIGA_zvnzfeyha3,>60
st10413,5,VALIGA_zvnzfeyha3,>60
st10414,0,VALIGA_zvnzfeyha3,>60
st10415,3,VALIGA_zvnzfeyha3,>60
st10416,4,VALIGA_zvnzfeyha3,>60
st10417,8,VALIGA_zvnzfeyha3,>60
st10418,9,VALIGA_zvnzfeyha3,>60
st10419,2,VALIGA_zvnzfeyha3,>60
st10420,3,VALIGA_zvnzfeyha3,>60
st10421,11,VALIGA_zvnzfeyha3,>60
st10422,10,VALIGA_zvnzfeyha3,>60
st10423,8,VALIGA_zvnzfeyha3,>60
st10424,6,VALIGA_zvnzfeyha3,>60
st10425,0,VALIGA_zvnzfeyha3,>60
st10426,1,VALIGA_zvnzfeyha3,>60
st10427,6,VALIGA_zvnzfeyha3,>60
st10428,8,VALIGA_zvnzfeyha3,>60
st10429,10,VALIGA_zvnzfeyha3,>60
st10430,10,VALIGA_zvnzfeyha3,>60
st10431,10,VALIGA_zvnzfeyha3,>60
st10432,5,VALIGA_zvnzfeyha3,>60
st10433,2,VALIGA_zvnzfeyha3,>60
st10434,10,VALIGA_zvnzfeyha3,>60
st10435,2,VALIGA_zvnzfeyha3,>60
st10436,5,VALIGA_zvnzfeyha3,>60
st10437,10,VALIGA_zvnzfeyha3,>60
st10438,10,VALIGA_zvnzfeyha3,>60
st10439,2,VALIGA_zvnzfeyha3,>60
st10440,2,VALIGA_zvnzfeyha3,>60
st10441,4,VALIGA_zvnzfeyha3,>60
st10442,11,VALIGA_zvnzfeyha3,>60
st10443,4,VALIGA_zvnzfeyha3,>60
st10444,4,VALIGA_zvnzfeyha3,>60
st10445,7,VALIGA_zvnzfeyha3,>60
st10446,2,VALIGA_zvnzfeyha3,>60
st10447,4,VALIGA_zvnzfeyha3,>60
st10448,7,VALIGA_zvnzfeyha3,>60
st10449,8,VALIGA_zvnzfeyha3,>60
st10450,9,VALIGA_zvnzfeyha3,>60
st10451,3,VALIGA_zvnzfeyha3,>60
st10452,2,VALIGA_zvnzfeyha3,>60
st10453,11,VALIGA_zvnzfeyha3,>60
st10454,11,VALIGA_zvnzfeyha3,>60
st10455,5,VALIGA_zvnzfeyha3,>60
st10456,6,VALIGA_zvnzfeyha3,>60
st10457,0,VALIGA_zvnzfeyha3,>60
st10458,8,VALIGA_zvnzfeyha3,>60
st10459,8,VALIGA_zvnzfeyha3,>60
st10460,6,VALIGA_zvnzfeyha3,>60
st10461,10,VALIGA_zvnzfeyha3,>60
st10462,6,VALIGA_zvnzfeyha3,>60
st10463,11,VALIGA_zvnzfeyha3,>60
st10464,5,VALIGA_zvnzfeyha3,>60
st10465,0,VALIGA_zvnzfeyha3,>60
st10466,11,VALIGA_zvnzfeyha3,>60
st10467,8,VALIGA_zvnzfeyha3,>60
st10468,11,VALIGA_zvnzfeyha3,>60
st10469,0,VALIGA_zvnzfeyha3,>60
st10470,6,VALIGA_zvnzfeyha3,>60
st10471,13,VALIGA_zvnzfeyha3,>60
st10472,13,VALIGA_zvnzfeyha3,>60
st10473,8,VALIGA_zvnzfeyha3,>60
st10474,10,VALIGA_zvnzfeyha3,>60
st10475,10,VALIGA_zvnzfeyha3,>60
st10476,2,VALIGA_zvnzfeyha3,>60
st10477,10,VALIGA_zvnzfeyha3,>60
st10478,2,VALIGA_zvnzfeyha3,>60
st10479,2,VALIGA_e2wxky0duu,>60
st10480,7,VALIGA_e2wxky0duu,>60
st10481,3,VALIGA_e2wxky0duu,>60
st10482,2,VALIGA_e2wxky0duu,>60
st10483,10,VALIGA_e2wxky0duu,>60
st10484,6,VALIGA_e2wxky0duu,>60
st10485,10,VALIGA_e2wxky0duu,>60
st10486,7,VALIGA_e2wxky0duu,>60
st10487,9,VALIGA_e2wxky0duu,>60
st10488,0,VALIGA_e2wxky0duu,>60
st10489,4,VALIGA_e2wxky0duu,>60
