,Gene ID,Expression pattern,Slope,Fitted function,Intercept,Treat,Treat2,adjusted P-value,R-squared,mod_rsquared_adj,proportion,mean
1962,CSNK1G3,quadratic down,-0.015345499308756382,quadratic,0.3438674348426963,-0.0008525277393753545,nan,1.7493479721766768e-45,-0.007787603605537541,0.4967730819969539,0.5171177918048572,0.3581430598464748
1975,PIAS2,quadratic down,-0.009881834623023607,quadratic,0.4129864555275343,-0.0005489908123902003,nan,8.591189092578694e-11,-0.007932624963554957,0.4966307850473265,0.44698833850433295,0.4303268834636782
1985,CPEB2,quadratic down,-0.013692145235305543,quadratic,0.3860366192123437,-0.0007606747352947523,nan,3.7007306816146076e-28,-0.008707246720071948,0.4965105474661715,0.4832031667914839,0.40373224814967373
1986,ELF2,quadratic down,-0.00396443244594738,quadratic,1.1451440376841064,-0.000220246246997077,nan,1.945288141009053e-06,-0.007339469737769333,0.4964926293247728,0.12003851503156093,1.0825404836706964
1999,GSK3B,quadratic down,-0.005246512297356717,quadratic,1.1413013424030745,-0.0002914729054087063,nan,1.9519740226023107e-08,-0.007756645825387043,0.496325762036519,0.12121536321814486,1.0731246574574729
2005,CCNT2,quadratic down,-0.007128420741895288,quadratic,0.41214281296301286,-0.0003960233745497383,nan,0.001623151492416064,-0.008971189287414472,0.4962670026181525,0.43570129453300527,0.4347540541323419
2008,NCOA2,quadratic down,-0.006111502291621593,quadratic,1.3611689810284664,-0.000339527905090089,nan,7.462648702885841e-15,-0.007742310290624221,0.4962129839523741,0.0877821760992832,1.283216353696373
2019,ESRRB,quadratic down,-0.014625658492446686,quadratic,0.4141533975171445,-0.0008125365829137047,nan,1.3463645219340315e-39,-0.013788855392837807,0.4961185758781721,0.49058521450732856,0.4530115955295817
2031,TTC28-AS1,quadratic down,-0.009919817101656948,quadratic,0.44402607216338497,-0.0005511009500920526,nan,2.3891475386814715e-07,-0.009600895456809644,0.4959929913175516,0.43570129453300527,0.4658454733272708
2036,NDUFAF2,quadratic down,-0.013312116168956627,quadratic,0.38037057018301446,-0.0007395620093864793,nan,4.042619720450485e-28,-0.009299597146662286,0.4959493440049815,0.48908740772440357,0.3998630699994651
2043,SLC25A36,quadratic down,-0.005206754705691666,quadratic,1.2655363990330384,-0.0002892641503162042,nan,5.047743274952343e-11,-0.008444023324903238,0.49583077331323533,0.10163688884133946,1.1919282687386326
2046,ORC4,quadratic down,-0.01160965022316556,quadratic,0.37111385525640217,-0.0006449805679536422,nan,7.207788698580524e-18,-0.009289299713401977,0.4957988883529395,0.4836311115866053,0.38925309423665344
2047,MED27,quadratic down,-0.007220740770224089,quadratic,0.4203420949987834,-0.0004011522650124495,nan,0.0007345489678685009,-0.009765119639920439,0.4957964483886481,0.43719910131593026,0.44621911123034136
2056,LCORL,quadratic down,-0.01258537755548173,quadratic,0.38465554930753976,-0.0006991876419712072,nan,1.4259571430769305e-22,-0.009965693069768244,0.4957159193357358,0.4864662458542848,0.40580002859099185
2062,GALNT16,quadratic down,-0.009618347526748738,quadratic,0.4140563010612486,-0.0005343526403749299,nan,5.312740669650007e-09,-0.010770579821006043,0.4956662311380745,0.4500374451695731,0.4392077449411576
2077,TAPT1,quadratic down,-0.01198560123295552,quadratic,0.3559736979284306,-0.0006658667351641957,nan,6.936729997930583e-24,-0.010441908192668548,0.495398443661881,0.4963624692414679,0.37638349071680754
2080,AC079447.1,quadratic down,-0.010677812123654217,quadratic,0.40993996645911435,-0.0005932117846474564,nan,1.0974827832659215e-16,-0.011619550493857878,0.4953535155669814,0.47657002246710173,0.4402798473793731
2123,SYDE2,quadratic down,-0.009618999508388015,quadratic,0.369037075796035,-0.0005343888615771119,nan,1.5089042662324411e-09,-0.012264605172991105,0.494544589897816,0.4832031667914839,0.39428020428907673
