,Gene ID,Expression pattern,Slope,Fitted function,Intercept,Treat,Treat2,adjusted P-value,R-squared,mod_rsquared_adj,proportion,mean
1472,SMAP1,quadratic down,-0.013809745310831564,quadratic,0.6335661549746616,-0.0007672080728239756,nan,4.0385683795578376e-16,-0.00024148039469462645,0.5003100392229451,0.31298812453193536,0.6238011316861025
1479,ENAH,quadratic down,-0.010585974117571763,quadratic,0.8461107460249705,-0.0005881096731984313,nan,1.1618254646251821e-05,-0.0007409022835951351,0.5002272573714673,0.2389536749759281,0.7928157861426126
1481,MYCBP2,quadratic down,-0.0121520257664091,quadratic,0.827763445820248,-0.0006751125425782833,nan,4.8932322570869536e-08,-0.0006028763932226511,0.50020454777873,0.2384722370814165,0.7709335969952926
1491,TAPT1-AS1,quadratic down,-0.022042917460323868,quadratic,0.4017402189988457,-0.0012246065255735483,nan,7.649572879288524e-70,-0.0037165215277248365,0.5001319768752104,0.5065796512249919,0.4072817361447523
1508,ZNF644,quadratic down,-0.014072846765274476,quadratic,0.8846888515221126,-0.0007818248202930264,nan,1.417840435444972e-16,-0.000481703486216567,0.5000618925505819,0.22172889697229056,0.8109781271948218
1510,ECPAS,quadratic down,-0.012438536143433238,quadratic,0.8622173038651504,-0.000691029785746291,nan,1.5676307496216274e-13,-0.0004783702731796513,0.5000567441253104,0.21803787311436826,0.7967481324392854
1511,PDSS2,quadratic down,-0.0076820618461960685,quadratic,0.7960094201475364,-0.0004267812136775593,nan,0.0034070995807635902,-0.0008725158731544003,0.5000545734637143,0.24836846046859956,0.7562902541601584
1516,KALRN,quadratic down,-0.012613818372663468,quadratic,1.3906158109913378,-0.0007007676873701927,nan,1.079676170916483e-22,-0.000573477932410249,0.5000360857154739,0.08189793516636354,1.306866393075853
1523,TNRC6A,quadratic down,-0.004018691309239736,quadratic,1.619629358071029,-0.00022326062829109615,nan,8.25254772653131e-12,-0.01015485398506133,0.4999874727474468,0.04306194500909383,1.5497914592901465
1544,EPM2A,quadratic down,-0.014626483069546798,quadratic,0.49130192700166475,-0.0008125823927525999,nan,1.403014424473607e-28,-0.0015876831931316282,0.4999012527100468,0.41778110623729536,0.49558876712581573
1549,USP13,quadratic down,-0.014015483366047007,quadratic,1.1089739812810784,-0.0007786379647803891,nan,1.7984703239927784e-23,-0.0005801484776630783,0.4998453121530331,0.1436289718626297,1.0212819767428052
1564,USP47,quadratic down,-0.014850639194054743,quadratic,1.245927091534011,-0.0008250355107808192,nan,3.485446514779684e-35,-0.000607800549195181,0.4997923503527688,0.11126564673157163,1.1447140046159197
1569,TAOK3,quadratic down,-0.009305920261122543,quadratic,0.8637837963241465,-0.0005169955700623634,nan,1.802662986548973e-05,-0.0014312901449415882,0.49974143690673645,0.22552690702899325,0.8095503198373809
1576,FAM172A,quadratic down,-0.013466738990006291,quadratic,0.9735645842987205,-0.0007481521661114606,nan,2.2154794879989074e-20,-0.0010591775125472491,0.4996972657466916,0.19375200599122713,0.8935796459650155
1583,ATXN10,quadratic down,-0.010209402467357104,quadratic,0.6817283967072104,-0.0005671890259642835,nan,8.53762990314929e-05,-0.0019311836330719867,0.4996618181256163,0.2894511608002568,0.6765088654851823
1598,MAP3K2,quadratic down,-0.009464275111753372,quadratic,0.6629068389148534,-0.0005257930617640763,nan,0.0027864999548698165,-0.0017973952207457344,0.4995800662987875,0.29100246068257196,0.6556437980886916
1601,FERMT2,quadratic down,-0.01427166344780955,quadratic,0.6255504577162283,-0.000792870191544975,nan,4.240221543894385e-13,-0.00404698050278629,0.4995463081157022,0.32486359259655506,0.6268363711870119
1627,UBAC2,quadratic down,-0.008985486346644173,quadratic,0.9830258137507855,-0.000499193685924676,nan,5.998649604980324e-17,-0.0017074998871744462,0.49938494868248684,0.18321386541136195,0.9156708978987911
1628,IMMP2L,quadratic down,-0.013660290793833435,quadratic,1.4351807636531968,-0.0007589050441018577,nan,1.5223773248117168e-30,-0.0024980091286768147,0.4993783268610418,0.10222531293463143,1.3312176248582432
1643,CNOT4,quadratic down,-0.009530481258186098,quadratic,0.6008228090271093,-0.0005294711810103388,nan,4.7303636433098696e-07,-0.0026224021788012752,0.49929199324109697,0.32229592382582645,0.6056415036685567
