,tubule_diameters,tubule_sizes,tubule_distance_to_closest_instance,sampleID,Time_score
25410,50.4,7622.82,1.01,VALIGA_oqv79bqrji,127
25411,47.27,3693.09,2.7,VALIGA_oqv79bqrji,127
25412,40.42,2291.5,1.69,VALIGA_oqv79bqrji,127
25413,32.63,1330.64,5.23,VALIGA_oqv79bqrji,127
25414,26.19,911.05,3.02,VALIGA_oqv79bqrji,127
25415,45.13,3761.09,6.22,VALIGA_oqv79bqrji,127
25416,9.37,387.53,0.34,VALIGA_oqv79bqrji,127
25417,30.05,3568.35,1.69,VALIGA_oqv79bqrji,127
25418,27.19,1785.14,5.14,VALIGA_oqv79bqrji,127
25419,25.66,1387.16,0.34,VALIGA_oqv79bqrji,127
25420,34.69,1293.57,3.02,VALIGA_oqv79bqrji,127
25421,23.07,843.96,3.84,VALIGA_oqv79bqrji,127
25422,35.74,3368.33,1.01,VALIGA_oqv79bqrji,127
25423,20.91,444.27,6.64,VALIGA_oqv79bqrji,127
25424,20.33,741.73,2.05,VALIGA_oqv79bqrji,127
25425,54.37,5032.49,4.38,VALIGA_oqv79bqrji,127
25426,22.94,493.39,2.38,VALIGA_oqv79bqrji,127
25427,46.97,3397.67,2.13,VALIGA_oqv79bqrji,127
25428,27.22,922.88,0.34,VALIGA_oqv79bqrji,127
25429,37.15,5147.34,2.7,VALIGA_oqv79bqrji,127
25430,18.52,473.72,4.72,VALIGA_oqv79bqrji,127
25431,44.66,6083.63,2.13,VALIGA_oqv79bqrji,127
25432,24.7,720.7,3.47,VALIGA_oqv79bqrji,127
25433,51.36,5400.46,2.38,VALIGA_oqv79bqrji,127
25434,42.06,4628.82,5.01,VALIGA_oqv79bqrji,127
25435,51.08,3330.81,3.02,VALIGA_oqv79bqrji,127
25436,36.67,1799.7,0.34,VALIGA_oqv79bqrji,127
25437,40.34,2910.08,2.13,VALIGA_oqv79bqrji,127
25438,36.64,3864.45,4.17,VALIGA_oqv79bqrji,127
25439,55.99,7566.76,3.11,VALIGA_oqv79bqrji,127
25440,38.84,2088.07,3.18,VALIGA_oqv79bqrji,127
25441,31.88,1721.35,0.34,VALIGA_oqv79bqrji,127
25442,42.89,2187.45,1.72,VALIGA_oqv79bqrji,127
25443,39.8,1475.28,2.72,VALIGA_oqv79bqrji,127
25444,37.17,3873.55,3.39,VALIGA_oqv79bqrji,127
25445,37.1,2462.52,3.32,VALIGA_oqv79bqrji,127
25446,38.45,4593.68,3.39,VALIGA_oqv79bqrji,127
25447,36.9,3784.86,3.18,VALIGA_oqv79bqrji,127
25448,32.74,1500.75,5.1,VALIGA_oqv79bqrji,127
25449,46.81,3510.81,3.82,VALIGA_oqv79bqrji,127
25450,42.06,2964.66,2.38,VALIGA_oqv79bqrji,127
25451,24.28,954.49,3.03,VALIGA_oqv79bqrji,127
25452,40.15,1944.56,1.51,VALIGA_oqv79bqrji,127
25453,50.55,4245.27,2.36,VALIGA_oqv79bqrji,127
25454,36.65,2264.55,4.05,VALIGA_oqv79bqrji,127
25455,47.35,2971.94,1.51,VALIGA_oqv79bqrji,127
25456,49.24,3824.77,3.05,VALIGA_oqv79bqrji,127
25457,38.16,4189.78,2.88,VALIGA_oqv79bqrji,127
25458,42.06,2324.93,3.93,VALIGA_oqv79bqrji,127
25459,38.01,2588.85,2.36,VALIGA_oqv79bqrji,127
25460,44.33,2079.31,4.05,VALIGA_oqv79bqrji,127
25461,33.89,2091.02,3.82,VALIGA_oqv79bqrji,127
25462,44.64,5713.05,3.44,VALIGA_oqv79bqrji,127
25463,17.06,338.06,7.36,VALIGA_oqv79bqrji,127
25464,45.86,2009.27,3.37,VALIGA_oqv79bqrji,127
25465,14.84,363.53,0.34,VALIGA_oqv79bqrji,127
25466,53.95,6229.07,1.69,VALIGA_oqv79bqrji,127
25467,38.25,6579.52,0.34,VALIGA_oqv79bqrji,127
25468,43.4,2054.41,1.69,VALIGA_oqv79bqrji,127
25469,34.98,1679.16,0.34,VALIGA_oqv79bqrji,127
25470,51.89,4367.17,1.69,VALIGA_oqv79bqrji,127
25471,37.98,2345.62,2.9,VALIGA_oqv79bqrji,127
25472,17.65,595.27,6.19,VALIGA_oqv79bqrji,127
25473,34.82,1412.85,1.69,VALIGA_oqv79bqrji,127
25474,22.42,695.57,3.52,VALIGA_oqv79bqrji,127
25475,32.04,1670.98,0.95,VALIGA_oqv79bqrji,127
25476,22.02,727.75,3.47,VALIGA_oqv79bqrji,127
25477,45.55,3709.58,1.69,VALIGA_oqv79bqrji,127
25478,39.88,3803.28,1.82,VALIGA_oqv79bqrji,127
25479,9.66,229.81,0.34,VALIGA_oqv79bqrji,127
25480,39.21,3292.49,5.01,VALIGA_oqv79bqrji,127
25481,40.52,2388.49,2.38,VALIGA_oqv79bqrji,127
25482,49.6,10395.76,2.86,VALIGA_oqv79bqrji,127
25483,49.62,5266.73,1.97,VALIGA_oqv79bqrji,127
25484,31.78,1320.86,3.03,VALIGA_oqv79bqrji,127
25485,35.13,2076.24,2.88,VALIGA_oqv79bqrji,127
25486,25.68,996.67,0.34,VALIGA_oqv79bqrji,127
25487,43.73,2719.73,2.26,VALIGA_oqv79bqrji,127
25488,43.88,3061.43,3.65,VALIGA_oqv79bqrji,127
25489,43.61,5743.41,2.57,VALIGA_oqv79bqrji,127
25490,27.39,946.53,2.26,VALIGA_oqv79bqrji,127
25491,26.52,1466.07,2.02,VALIGA_oqv79bqrji,127
25492,13.09,450.07,0.34,VALIGA_oqv79bqrji,127
25493,62.13,6874.94,2.38,VALIGA_oqv79bqrji,127
25494,27.68,760.04,2.02,VALIGA_fkfimlpl75,359
25495,41.93,5342.46,1.22,VALIGA_fkfimlpl75,359
25496,34.39,1688.26,0.34,VALIGA_fkfimlpl75,359
25497,19.6,1029.31,1.51,VALIGA_fkfimlpl75,359
25498,17.34,743.78,1.39,VALIGA_fkfimlpl75,359
25499,35.61,1607.19,3.02,VALIGA_fkfimlpl75,359
25500,33.54,2037.01,3.02,VALIGA_fkfimlpl75,359
25501,36.32,2047.02,0.34,VALIGA_fkfimlpl75,359
25502,14.29,374.56,0.34,VALIGA_fkfimlpl75,359
25503,13.44,665.89,0.34,VALIGA_fkfimlpl75,359
25504,47.96,3157.52,1.69,VALIGA_fkfimlpl75,359
25505,44.51,1837.45,1.69,VALIGA_fkfimlpl75,359
25506,22.66,920.83,0.34,VALIGA_fkfimlpl75,359
25507,12.44,342.38,0.34,VALIGA_fkfimlpl75,359
25508,26.3,1506.67,0.34,VALIGA_fkfimlpl75,359
25509,24.55,1136.76,3.63,VALIGA_fkfimlpl75,359
25510,50.65,5320.86,1.43,VALIGA_fkfimlpl75,359
25511,21.84,913.78,1.01,VALIGA_fkfimlpl75,359
25512,50.98,2849.47,3.03,VALIGA_fkfimlpl75,359
25513,17.59,774.82,11.21,VALIGA_fkfimlpl75,359
25514,34.68,1352.93,2.63,VALIGA_fkfimlpl75,359
25515,12.14,274.84,24.64,VALIGA_fkfimlpl75,359
25516,31.02,1583.99,0.34,VALIGA_fkfimlpl75,359
25517,18.99,471.9,1.22,VALIGA_fkfimlpl75,359
25518,45.24,2482.53,1.43,VALIGA_fkfimlpl75,359
25519,28.17,1243.54,2.05,VALIGA_fkfimlpl75,359
25520,52.09,3827.5,0.34,VALIGA_fkfimlpl75,359
25521,45.96,2587.03,2.86,VALIGA_fkfimlpl75,359
25522,56.4,5089.91,2.57,VALIGA_fkfimlpl75,359
25523,37.5,4982.0,0.34,VALIGA_fkfimlpl75,359
25524,41.9,1918.07,1.39,VALIGA_fkfimlpl75,359
25525,56.36,7322.85,1.35,VALIGA_fkfimlpl75,359
25526,38.61,2597.04,0.34,VALIGA_fkfimlpl75,359
25527,47.77,4347.84,2.38,VALIGA_fkfimlpl75,359
25528,19.56,1106.86,5.72,VALIGA_fkfimlpl75,359
25529,32.69,2083.29,0.34,VALIGA_fkfimlpl75,359
25530,13.89,470.99,0.34,VALIGA_fkfimlpl75,359
25531,32.38,1481.31,1.69,VALIGA_fkfimlpl75,359
25532,28.17,1249.79,5.06,VALIGA_fkfimlpl75,359
25533,45.02,4888.08,1.69,VALIGA_fkfimlpl75,359
25534,22.62,1002.25,11.85,VALIGA_fkfimlpl75,359
25535,14.84,294.74,0.34,VALIGA_fkfimlpl75,359
25536,18.65,386.39,1.97,VALIGA_fkfimlpl75,359
25537,22.97,853.51,3.47,VALIGA_fkfimlpl75,359
25538,49.35,3529.69,1.51,VALIGA_fkfimlpl75,359
25539,13.64,188.76,9.92,VALIGA_fkfimlpl75,359
25540,53.89,4401.28,1.35,VALIGA_fkfimlpl75,359
25541,18.7,586.75,5.72,VALIGA_fkfimlpl75,359
25542,25.95,921.51,0.34,VALIGA_fkfimlpl75,359
25543,25.68,683.4,0.34,VALIGA_fkfimlpl75,359
25544,23.23,833.04,0.67,VALIGA_fkfimlpl75,359
25545,20.91,1679.73,7.24,VALIGA_fkfimlpl75,359
25546,15.26,345.0,11.21,VALIGA_fkfimlpl75,359
25547,10.79,224.01,18.36,VALIGA_fkfimlpl75,359
25548,51.95,11667.27,3.02,VALIGA_fkfimlpl75,359
25549,44.15,2551.89,0.34,VALIGA_fkfimlpl75,359
25550,17.53,563.78,12.52,VALIGA_fkfimlpl75,359
25551,10.87,184.1,5.45,VALIGA_fkfimlpl75,359
25552,47.9,3058.81,1.51,VALIGA_fkfimlpl75,359
25553,39.9,2290.47,4.83,VALIGA_fkfimlpl75,359
25554,27.13,837.14,1.39,VALIGA_fkfimlpl75,359
25555,31.95,1448.56,2.45,VALIGA_fkfimlpl75,359
25556,46.26,2704.27,1.97,VALIGA_fkfimlpl75,359
25557,15.53,336.47,0.34,VALIGA_fkfimlpl75,359
25558,27.45,1175.65,1.43,VALIGA_fkfimlpl75,359
25559,48.69,2976.37,1.51,VALIGA_fkfimlpl75,359
25560,31.44,1428.77,0.34,VALIGA_fkfimlpl75,359
25561,44.37,2130.94,6.64,VALIGA_fkfimlpl75,359
25562,44.54,1724.19,1.39,VALIGA_fkfimlpl75,359
25563,38.35,1651.99,0.34,VALIGA_fkfimlpl75,359
25564,19.08,552.97,0.34,VALIGA_fkfimlpl75,359
25565,16.03,295.99,1.72,VALIGA_fkfimlpl75,359
25566,14.97,288.48,14.5,VALIGA_fkfimlpl75,359
25567,14.93,326.24,7.42,VALIGA_fkfimlpl75,359
25568,29.86,1005.66,1.39,VALIGA_fkfimlpl75,359
25569,22.91,674.76,2.13,VALIGA_fkfimlpl75,359
25570,11.64,485.32,0.34,VALIGA_fkfimlpl75,359
25571,18.6,814.85,0.34,VALIGA_fkfimlpl75,359
25572,38.77,1811.98,2.43,VALIGA_fkfimlpl75,359
25573,42.45,2654.35,1.97,VALIGA_fkfimlpl75,359
25574,18.42,453.02,0.34,VALIGA_fkfimlpl75,359
25575,28.97,942.89,0.34,VALIGA_fkfimlpl75,359
25576,22.93,628.82,1.01,VALIGA_fkfimlpl75,359
25577,41.93,2554.39,2.05,VALIGA_fkfimlpl75,359
25578,17.74,320.78,2.63,VALIGA_fkfimlpl75,359
25579,25.04,705.12,2.13,VALIGA_fkfimlpl75,359
25580,13.3,479.29,19.39,VALIGA_fkfimlpl75,359
25581,24.52,902.41,1.35,VALIGA_fkfimlpl75,359
25582,32.29,1799.58,0.34,VALIGA_fkfimlpl75,359
25583,16.33,1474.03,5.44,VALIGA_fkfimlpl75,359
25584,10.66,345.57,7.49,VALIGA_fkfimlpl75,359
25585,34.45,2814.11,1.35,VALIGA_fkfimlpl75,359
25586,25.95,1633.68,1.69,VALIGA_fkfimlpl75,359
25587,33.48,1379.65,1.22,VALIGA_fkfimlpl75,359
25588,42.51,2089.55,2.36,VALIGA_fkfimlpl75,359
25589,37.63,1729.99,1.72,VALIGA_fkfimlpl75,359
25590,27.39,1236.6,5.06,VALIGA_fkfimlpl75,359
25591,38.98,1965.71,1.22,VALIGA_fkfimlpl75,359
25592,12.4,367.4,0.34,VALIGA_fkfimlpl75,359
25593,37.31,5704.86,0.34,VALIGA_fkfimlpl75,359
25594,24.15,1344.86,18.65,VALIGA_2g9l62ainb,308
25595,36.97,2423.74,0.34,VALIGA_2g9l62ainb,308
25596,16.59,299.29,10.19,VALIGA_2g9l62ainb,308
25597,28.96,1297.32,0.95,VALIGA_2g9l62ainb,308
25598,36.05,4407.42,3.02,VALIGA_2g9l62ainb,308
25599,26.3,948.12,3.11,VALIGA_2g9l62ainb,308
25600,28.37,925.04,0.95,VALIGA_2g9l62ainb,308
25601,27.66,786.42,3.44,VALIGA_2g9l62ainb,308
25602,41.72,5567.04,1.82,VALIGA_2g9l62ainb,308
25603,55.19,5709.29,2.02,VALIGA_2g9l62ainb,308
25604,28.31,1626.74,1.69,VALIGA_2g9l62ainb,308
25605,37.46,3900.5,2.88,VALIGA_2g9l62ainb,308
25606,35.95,3158.2,1.97,VALIGA_2g9l62ainb,308
25607,20.63,575.6,2.26,VALIGA_2g9l62ainb,308
25608,20.23,913.55,0.34,VALIGA_2g9l62ainb,308
25609,33.48,1813.12,2.02,VALIGA_2g9l62ainb,308
25610,36.8,1513.03,2.02,VALIGA_2g9l62ainb,308
25611,43.4,3366.86,1.82,VALIGA_2g9l62ainb,308
25612,28.46,1731.81,2.26,VALIGA_2g9l62ainb,308
25613,21.59,548.54,4.06,VALIGA_2g9l62ainb,308
25614,23.6,1228.07,1.69,VALIGA_2g9l62ainb,308
25615,29.81,1182.59,1.43,VALIGA_2g9l62ainb,308
25616,49.51,4045.03,1.69,VALIGA_2g9l62ainb,308
25617,45.0,4552.86,1.82,VALIGA_2g9l62ainb,308
25618,38.91,3918.35,2.88,VALIGA_2g9l62ainb,308
25619,11.78,289.39,1.97,VALIGA_2g9l62ainb,308
25620,18.21,357.28,1.43,VALIGA_2g9l62ainb,308
25621,37.25,3071.44,2.02,VALIGA_2g9l62ainb,308
25622,51.34,2854.48,2.88,VALIGA_2g9l62ainb,308
25623,39.1,1562.04,2.78,VALIGA_2g9l62ainb,308
25624,45.27,2630.58,5.23,VALIGA_2g9l62ainb,308
25625,48.19,3077.69,2.78,VALIGA_2g9l62ainb,308
25626,11.06,251.07,2.88,VALIGA_2g9l62ainb,308
25627,35.44,2781.7,2.16,VALIGA_2g9l62ainb,308
25628,27.65,2461.83,5.06,VALIGA_2g9l62ainb,308
25629,37.11,2765.9,2.57,VALIGA_2g9l62ainb,308
25630,29.87,997.01,2.78,VALIGA_2g9l62ainb,308
25631,25.64,943.23,4.32,VALIGA_2g9l62ainb,308
25632,48.63,9350.42,1.69,VALIGA_2g9l62ainb,308
25633,33.21,1944.79,5.23,VALIGA_2g9l62ainb,308
25634,23.95,879.78,0.34,VALIGA_2g9l62ainb,308
25635,17.65,347.27,11.52,VALIGA_2g9l62ainb,308
25636,20.83,545.01,6.08,VALIGA_2g9l62ainb,308
25637,35.77,1821.53,2.13,VALIGA_2g9l62ainb,308
25638,22.25,764.25,5.14,VALIGA_2g9l62ainb,308
25639,42.01,5686.78,2.57,VALIGA_2g9l62ainb,308
25640,27.92,2028.14,11.73,VALIGA_2g9l62ainb,308
25641,20.98,816.9,4.38,VALIGA_2g9l62ainb,308
25642,59.54,13088.88,2.63,VALIGA_2g9l62ainb,308
25643,36.42,3231.31,5.33,VALIGA_2g9l62ainb,308
25644,42.01,4196.38,0.34,VALIGA_2g9l62ainb,308
25645,42.83,2175.06,2.36,VALIGA_2g9l62ainb,308
25646,45.92,3283.85,2.86,VALIGA_2g9l62ainb,308
25647,14.48,403.22,6.74,VALIGA_2g9l62ainb,308
25648,23.21,559.46,2.13,VALIGA_2g9l62ainb,308
25649,45.61,3122.61,1.82,VALIGA_2g9l62ainb,308
25650,20.91,690.45,3.02,VALIGA_2g9l62ainb,308
25651,15.08,240.04,8.11,VALIGA_2g9l62ainb,308
25652,50.73,4201.83,3.18,VALIGA_2g9l62ainb,308
25653,42.25,2485.83,0.34,VALIGA_2g9l62ainb,308
25654,49.12,6446.71,2.86,VALIGA_2g9l62ainb,308
25655,34.99,4862.95,2.72,VALIGA_2g9l62ainb,308
25656,26.68,652.24,3.77,VALIGA_2g9l62ainb,308
25657,35.71,3026.98,1.35,VALIGA_2g9l62ainb,308
25658,18.1,409.47,3.71,VALIGA_2g9l62ainb,308
25659,14.97,381.16,0.34,VALIGA_2g9l62ainb,308
25660,19.6,466.44,8.85,VALIGA_2g9l62ainb,308
25661,33.05,3426.78,1.82,VALIGA_2g9l62ainb,308
25662,30.08,992.92,1.35,VALIGA_2g9l62ainb,308
25663,35.07,1152.8,3.77,VALIGA_2g9l62ainb,308
25664,38.63,2968.76,2.05,VALIGA_2g9l62ainb,308
25665,38.82,3175.94,1.69,VALIGA_2g9l62ainb,308
25666,33.8,2548.03,3.18,VALIGA_2g9l62ainb,308
25667,43.86,3511.61,3.77,VALIGA_2g9l62ainb,308
25668,43.3,4362.96,2.38,VALIGA_2g9l62ainb,308
25669,55.61,4026.15,3.93,VALIGA_2g9l62ainb,308
25670,41.41,2419.08,1.39,VALIGA_2g9l62ainb,308
25671,58.14,8268.01,2.05,VALIGA_2g9l62ainb,308
25672,25.09,1454.7,4.07,VALIGA_2g9l62ainb,308
25673,29.09,2190.63,4.91,VALIGA_2g9l62ainb,308
25674,33.07,4332.83,2.72,VALIGA_2g9l62ainb,308
25675,45.71,2263.98,3.71,VALIGA_2g9l62ainb,308
25676,31.0,1612.3,2.43,VALIGA_2g9l62ainb,308
25677,25.04,845.44,4.05,VALIGA_2g9l62ainb,308
25678,30.95,1224.09,2.43,VALIGA_2g9l62ainb,308
25679,12.44,191.37,3.32,VALIGA_2g9l62ainb,308
25680,37.24,3405.63,1.69,VALIGA_2g9l62ainb,308
25681,24.87,1316.65,3.2,VALIGA_2g9l62ainb,308
25682,32.69,2779.77,1.43,VALIGA_2g9l62ainb,308
25683,38.34,2686.53,3.39,VALIGA_2g9l62ainb,308
25684,41.97,2885.41,2.38,VALIGA_2g9l62ainb,308
25685,48.73,4071.75,1.69,VALIGA_2g9l62ainb,308
25686,24.28,788.24,3.39,VALIGA_2g9l62ainb,308
25687,23.38,583.79,2.43,VALIGA_2g9l62ainb,308
25688,64.97,6480.03,2.43,VALIGA_2g9l62ainb,308
25689,39.84,2453.99,4.07,VALIGA_2g9l62ainb,308
25690,21.96,551.95,3.32,VALIGA_2g9l62ainb,308
25691,48.0,2877.45,3.32,VALIGA_2g9l62ainb,308
25692,26.57,823.49,1.82,VALIGA_2g9l62ainb,308
25693,40.25,3954.51,2.88,VALIGA_2g9l62ainb,308
25694,38.54,2881.77,0.34,VALIGA_d9ko3p1rdh,299
25695,14.84,373.77,0.34,VALIGA_d9ko3p1rdh,299
25696,28.33,1028.06,0.34,VALIGA_d9ko3p1rdh,299
25697,11.45,251.3,0.34,VALIGA_d9ko3p1rdh,299
25698,31.7,2324.59,0.34,VALIGA_d9ko3p1rdh,299
25699,22.93,1343.26,1.72,VALIGA_d9ko3p1rdh,299
25700,29.09,2120.82,0.34,VALIGA_d9ko3p1rdh,299
25701,32.37,1062.17,1.69,VALIGA_d9ko3p1rdh,299
25702,42.83,3695.37,1.69,VALIGA_d9ko3p1rdh,299
25703,43.51,2540.41,1.97,VALIGA_d9ko3p1rdh,299
25704,35.19,2666.51,3.37,VALIGA_d9ko3p1rdh,299
25705,36.8,5164.28,0.95,VALIGA_d9ko3p1rdh,299
25706,20.92,506.13,2.63,VALIGA_d9ko3p1rdh,299
25707,20.21,462.46,7.24,VALIGA_d9ko3p1rdh,299
25708,21.0,532.39,9.73,VALIGA_d9ko3p1rdh,299
25709,15.8,237.66,7.24,VALIGA_d9ko3p1rdh,299
25710,13.09,198.65,1.43,VALIGA_d9ko3p1rdh,299
25711,28.07,729.34,0.95,VALIGA_d9ko3p1rdh,299
25712,16.31,257.9,1.43,VALIGA_d9ko3p1rdh,299
25713,23.18,510.11,8.43,VALIGA_d9ko3p1rdh,299
25714,18.22,340.22,8.11,VALIGA_d9ko3p1rdh,299
25715,16.91,265.97,8.11,VALIGA_d9ko3p1rdh,299
25716,20.63,444.49,13.13,VALIGA_d9ko3p1rdh,299
25717,20.48,727.29,11.25,VALIGA_d9ko3p1rdh,299
25718,12.4,470.99,28.15,VALIGA_d9ko3p1rdh,299
25719,33.21,3235.63,1.69,VALIGA_d9ko3p1rdh,299
25720,35.74,3277.59,2.13,VALIGA_d9ko3p1rdh,299
25721,39.88,3735.51,2.13,VALIGA_d9ko3p1rdh,299
25722,23.95,655.09,8.04,VALIGA_d9ko3p1rdh,299
25723,41.51,3399.26,3.18,VALIGA_d9ko3p1rdh,299
25724,11.45,313.61,1.91,VALIGA_d9ko3p1rdh,299
25725,25.59,1318.93,1.91,VALIGA_d9ko3p1rdh,299
25726,52.67,4860.1,3.32,VALIGA_d9ko3p1rdh,299
25727,33.27,1251.38,3.77,VALIGA_d9ko3p1rdh,299
25728,45.0,3761.66,1.69,VALIGA_d9ko3p1rdh,299
25729,26.06,1008.27,3.32,VALIGA_d9ko3p1rdh,299
25730,25.59,684.88,8.98,VALIGA_d9ko3p1rdh,299
25731,22.18,750.83,10.87,VALIGA_d9ko3p1rdh,299
25732,17.53,322.48,3.77,VALIGA_d9ko3p1rdh,299
25733,34.82,1386.93,0.34,VALIGA_d9ko3p1rdh,299
25734,43.21,2131.5,2.26,VALIGA_d9ko3p1rdh,299
25735,39.21,1708.96,2.43,VALIGA_d9ko3p1rdh,299
25736,45.61,2014.5,3.11,VALIGA_d9ko3p1rdh,299
25737,27.52,1187.82,4.17,VALIGA_d9ko3p1rdh,299
25738,43.97,3198.57,2.43,VALIGA_d9ko3p1rdh,299
25739,47.77,5416.15,3.02,VALIGA_d9ko3p1rdh,299
25740,42.01,2161.87,2.26,VALIGA_d9ko3p1rdh,299
25741,18.56,576.06,1.97,VALIGA_d9ko3p1rdh,299
25742,37.2,2270.0,2.26,VALIGA_d9ko3p1rdh,299
25743,44.15,2279.78,2.02,VALIGA_d9ko3p1rdh,299
25744,41.34,1658.24,3.32,VALIGA_d9ko3p1rdh,299
25745,21.0,648.83,3.32,VALIGA_d9ko3p1rdh,299
25746,33.86,1423.2,1.97,VALIGA_d9ko3p1rdh,299
25747,40.24,4321.8,1.97,VALIGA_d9ko3p1rdh,299
25748,58.02,4708.41,2.7,VALIGA_d9ko3p1rdh,299
25749,19.84,584.7,1.97,VALIGA_d9ko3p1rdh,299
25750,48.88,3933.25,3.02,VALIGA_d9ko3p1rdh,299
25751,43.1,1960.37,2.16,VALIGA_d9ko3p1rdh,299
25752,41.62,3643.86,1.01,VALIGA_d9ko3p1rdh,299
25753,25.95,800.75,0.34,VALIGA_d9ko3p1rdh,299
25754,32.88,2706.43,1.01,VALIGA_d9ko3p1rdh,299
25755,41.56,3047.9,1.82,VALIGA_d9ko3p1rdh,299
25756,48.64,2473.32,1.91,VALIGA_d9ko3p1rdh,299
25757,30.71,1413.2,2.05,VALIGA_d9ko3p1rdh,299
25758,22.82,527.62,3.52,VALIGA_d9ko3p1rdh,299
25759,52.0,6143.33,1.51,VALIGA_d9ko3p1rdh,299
25760,49.23,3861.61,2.16,VALIGA_d9ko3p1rdh,299
25761,40.04,1805.72,2.57,VALIGA_d9ko3p1rdh,299
25762,24.8,764.7,3.44,VALIGA_d9ko3p1rdh,299
25763,24.7,625.29,3.02,VALIGA_d9ko3p1rdh,299
25764,54.49,2926.46,3.44,VALIGA_d9ko3p1rdh,299
25765,43.42,3263.83,0.34,VALIGA_d9ko3p1rdh,299
25766,35.74,2048.38,0.34,VALIGA_d9ko3p1rdh,299
25767,15.08,516.59,1.51,VALIGA_d9ko3p1rdh,299
25768,55.16,5813.23,2.7,VALIGA_d9ko3p1rdh,299
25769,44.78,3225.97,2.43,VALIGA_d9ko3p1rdh,299
25770,45.64,5401.25,1.91,VALIGA_d9ko3p1rdh,299
25771,39.67,2999.0,1.35,VALIGA_d9ko3p1rdh,299
25772,23.56,633.82,3.32,VALIGA_d9ko3p1rdh,299
25773,42.49,1938.99,2.26,VALIGA_d9ko3p1rdh,299
25774,31.7,1038.41,3.11,VALIGA_d9ko3p1rdh,299
25775,15.73,265.17,1.35,VALIGA_d9ko3p1rdh,299
25776,45.31,5162.12,1.69,VALIGA_d9ko3p1rdh,299
25777,41.93,2080.9,3.37,VALIGA_d9ko3p1rdh,299
25778,50.13,2950.22,1.91,VALIGA_d9ko3p1rdh,299
25779,49.86,2888.14,0.34,VALIGA_d9ko3p1rdh,299
25780,48.15,3035.05,2.02,VALIGA_d9ko3p1rdh,299
25781,16.3,308.84,3.2,VALIGA_d9ko3p1rdh,299
25782,56.88,3903.68,1.69,VALIGA_d9ko3p1rdh,299
25783,19.84,710.69,2.36,VALIGA_d9ko3p1rdh,299
25784,28.46,1034.2,3.03,VALIGA_d9ko3p1rdh,299
25785,11.8,186.49,2.02,VALIGA_d9ko3p1rdh,299
25786,32.88,1364.75,1.69,VALIGA_d9ko3p1rdh,299
25787,32.41,1168.15,2.36,VALIGA_d9ko3p1rdh,299
25788,46.58,2538.02,1.69,VALIGA_d9ko3p1rdh,299
25789,39.1,2029.62,1.69,VALIGA_d9ko3p1rdh,299
25790,38.25,1884.87,1.91,VALIGA_d9ko3p1rdh,299
25791,15.57,345.11,1.69,VALIGA_d9ko3p1rdh,299
25792,61.24,5554.19,1.35,VALIGA_d9ko3p1rdh,299
25793,40.21,1685.19,3.71,VALIGA_d9ko3p1rdh,299
25794,29.07,1091.39,1.72,VALIGA_dh91vc3lft,524
25795,25.34,2748.61,5.4,VALIGA_dh91vc3lft,524
25796,24.87,1485.29,6.55,VALIGA_dh91vc3lft,524
25797,20.51,802.0,6.95,VALIGA_dh91vc3lft,524
25798,14.43,352.16,7.46,VALIGA_dh91vc3lft,524
25799,28.76,962.22,26.24,VALIGA_dh91vc3lft,524
25800,21.43,649.4,4.38,VALIGA_dh91vc3lft,524
25801,27.68,1037.04,7.46,VALIGA_dh91vc3lft,524
25802,10.66,282.46,4.38,VALIGA_dh91vc3lft,524
25803,23.07,1280.61,0.34,VALIGA_dh91vc3lft,524
25804,16.21,438.92,9.1,VALIGA_dh91vc3lft,524
25805,23.6,2737.7,4.83,VALIGA_dh91vc3lft,524
25806,27.81,4969.38,4.38,VALIGA_dh91vc3lft,524
25807,15.64,700.68,9.1,VALIGA_dh91vc3lft,524
25808,24.88,1159.28,6.3,VALIGA_dh91vc3lft,524
25809,29.2,998.04,7.76,VALIGA_dh91vc3lft,524
25810,11.06,261.76,1.72,VALIGA_dh91vc3lft,524
25811,12.97,339.88,1.72,VALIGA_dh91vc3lft,524
25812,26.38,787.9,6.3,VALIGA_dh91vc3lft,524
25813,17.19,798.36,6.92,VALIGA_dh91vc3lft,524
25814,26.68,3490.35,4.38,VALIGA_dh91vc3lft,524
25815,25.04,1710.21,3.77,VALIGA_dh91vc3lft,524
25816,20.48,1496.2,2.26,VALIGA_dh91vc3lft,524
25817,19.92,1018.39,13.83,VALIGA_dh91vc3lft,524
25818,17.51,485.32,1.91,VALIGA_dh91vc3lft,524
25819,16.86,704.55,13.83,VALIGA_dh91vc3lft,524
25820,18.65,749.58,22.33,VALIGA_dh91vc3lft,524
25821,28.37,2038.72,4.83,VALIGA_dh91vc3lft,524
25822,20.39,657.25,7.4,VALIGA_dh91vc3lft,524
25823,15.64,471.22,16.41,VALIGA_dh91vc3lft,524
25824,20.95,811.33,10.48,VALIGA_dh91vc3lft,524
25825,20.64,1086.85,4.72,VALIGA_dh91vc3lft,524
25826,28.62,1056.71,11.05,VALIGA_dh91vc3lft,524
25827,21.08,649.97,34.58,VALIGA_dh91vc3lft,524
25828,18.35,467.46,4.72,VALIGA_dh91vc3lft,524
25829,17.74,490.55,4.52,VALIGA_dh91vc3lft,524
25830,20.92,1348.15,6.51,VALIGA_dh91vc3lft,524
